name,PixelStandardDeviation [px],detected per frame,frames,obs per frame,total obs,corner_total [m],corner_avg [m],corner_median [m],corner_std [m],center_total [m],center_avg [m],center_median [m],center_std [m],reprojection_total [px],reprojection_avg [px],reprojection_median [px],reprojection_std [px],translation_total [m],translation_avg [m],translation_median [m],translation_std [m],angle_total [deg],angle_avg [deg],angle_median [deg],angle_std [deg],rodriguez_total ,rodriguez_avg ,rodriguez_median ,rodriguez_std 
2019-09-08_00:41:58_death_13,0.1,3,30,3,90,0.10103764074874312,0.002104950848932148,0.0022169174887190207,0.000725871434593868,0.02658864374803977,0.0022157203123366483,0.002453085498632761,0.0007606844834784095,576.8363028888181,0.12017422976850364,0.11099916735420148,0.06401689632700848,1.1930728325761304,0.011930728325761308,0.010719452406988593,0.008451987076142845,78.76744460342275,0.7876744460342274,0.7777363572197851,0.20078671839930107,1.374751251711033,0.013747512517110323,0.013574060145935665,0.0035043893303455323
2019-09-08_00:41:59_whale,0.1,3,60,3,180,0.27863659890130427,0.005804929143777174,0.0036767541881884097,0.005791363304886993,0.07336905979676864,0.006114088316397385,0.003977908838302232,0.005731826058395589,845639.1941978509,176.1748321245526,0.27578944835148433,832.0304007664176,256.1420567044797,2.5614205670447974,0.08277192282945262,4.016846155904825,4638.186181416471,46.38186181416472,1.956757465199785,74.41973826940136,80.95162018622023,0.8095162018622019,0.03415186043070813,1.2988694612734841
2019-09-08_00:41:59_lovers_bug,0.1,3,90,3,270,0.2320738879885143,0.00483487266642738,0.0029530468246193363,0.00397811209177696,0.061054332047656215,0.005087861003971351,0.0034731414308946168,0.003965700600681988,1454.7098113684197,0.30306454403508776,0.23970608559387552,0.23249380376339498,174.83565752624693,1.748356575262469,0.07837653653635712,3.7193116552577665,3165.008685021803,31.650086850218017,1.5015979762872544,66.86390488263972,55.23982240784596,0.5523982240784597,0.026207828727487684,1.1669952909423784
2019-09-08_00:41:59_stinkbug,0.1,3,120,3,360,0.2143583064375346,0.0044657980507819715,0.003066855848630466,0.0044365040930642195,0.05681828966477744,0.004734857472064786,0.0034964850832450685,0.004438768113470562,1389.156950493296,0.2894076980194367,0.20401190453543133,0.25202832917691187,86.77976292994315,0.8677976292994313,0.0820931271497139,2.672803406055639,1542.3393379362033,15.423393379362029,1.270835386217405,48.401985450171516,26.918899630015453,0.2691889963001545,0.022180261740322393,0.8447740106078837
2019-09-08_00:42:00_oryx,0.1,3,240,3,720,0.14458700989202702,0.0030122293727505634,0.002881568815701575,0.0015464764654322923,0.03570122866259829,0.0029751023885498575,0.002699019126000497,0.0015580270638881628,646.7940206575504,0.13474875430365585,0.11481482919284633,0.08274387252342212,3.906196332515316,0.03906196332515316,0.038966343933838486,0.009597093459362585,137.25651184380285,1.3725651184380288,1.3730890203114399,0.16093247820081313,2.395578051476476,0.023955780514764755,0.023964924327408613,0.002808801617997763
2019-09-08_00:42:00_mandrill,0.1,5,30,10,300,0.23868997462970776,0.004972707804785579,0.003969594658869818,0.0031146735140626055,0.06625000120198128,0.00552083343349844,0.0046638114783804155,0.0030708845593399757,299251.67309742334,62.34409856196326,0.2104948283138927,412.59596274456266,64.3055661047556,0.6430556610475562,0.048289735400714795,2.15517647849486,1154.0001774188386,11.540001774188386,1.3069009387057573,37.51954864650153,20.141102664557064,0.20141102664557076,0.022809724377820192,0.6548396577436366
2019-09-08_00:42:00_polar-bear,0.1,5,60,10,600,0.22455472151697337,0.0046782233649369466,0.00401683561336652,0.0029441037421275885,0.06351180108622408,0.005292650090518673,0.005010762690115326,0.002930011344031184,1304.9173169046858,0.2718577743551417,0.20489627627686668,0.18719474301801792,105.21259098369391,1.052125909836939,0.06607534628840175,2.968816794558359,1919.6437083179399,19.196437083179394,1.4674553681827505,53.456413723060614,33.504103175341776,0.3350410317534174,0.02561192780085024,0.932990425775706
2019-09-08_00:42:01_elephant,0.1,5,90,10,900,0.1841426840462927,0.0038363059176310978,0.003103729965308881,0.001926572505327316,0.04839610728103945,0.004033008940086622,0.0031740676540135022,0.0019221439028305047,915.1711232525433,0.19066065067761354,0.17298748101342826,0.10755178929718073,5.373969137098132,0.05373969137098134,0.05419675319201746,0.019157054804191973,149.31505680247267,1.4931505680247272,1.4978496646310346,0.3896449665764913,2.606039364005134,0.026060393640051346,0.026142408347700173,0.006800587580583517
2019-09-08_00:42:01_salmon,0.1,5,120,10,1200,0.2237007974501198,0.004660433280210827,0.004068312788297885,0.002852205697350123,0.0658163172426144,0.0054846931035512,0.004866824836321624,0.002760181601168991,1048.8740174749414,0.21851542030727847,0.1654463022701846,0.18732279381709735,73.59495945436322,0.7359495945436323,0.053262463852230185,2.5004103924852554,1398.3557306092746,13.983557306092756,1.600969808173211,45.290091808928146,24.40591161326257,0.24405911613262565,0.02794219437763662,0.7904612205963114
2019-09-08_00:42:01_walrus,0.1,5,240,10,2400,0.17920059266075714,0.003733345680432442,0.003283703119217103,0.0021520638957464814,0.04568901286613973,0.003807417738844977,0.0033561991728712492,0.0021245513806606555,1085.1500737668446,0.22607293203475975,0.18238693986850135,0.1535673377737628,8.349286488557027,0.08349286488557027,0.08214780814186953,0.013674899585278191,73.6598371120552,0.736598371120552,0.7451122862939372,0.13423197051811886,1.285606684087222,0.012856066840872222,0.01300466269289182,0.0023427898469814755
2019-09-08_00:42:02_kingfisher,0.1,7,30,21,630,0.2111382764536444,0.004398714092784258,0.0033993740671361544,0.0031103156390197956,0.060916046773510674,0.0050763372311258895,0.004067921106517381,0.0030623505512652905,1002.4974437007156,0.20885363410431573,0.13961089280090916,0.17907261156527207,53.50308780424069,0.5350308780424069,0.04655737028007305,2.1478699864191917,1039.309436026693,10.393094360266927,1.479913263178851,38.791214497676066,18.139371605711,0.18139371605711008,0.025829359086399994,0.6770344138318194
2019-09-08_00:42:02_dunlin,0.1,7,60,21,1260,0.16928735633703101,0.003526819923688146,0.0030055339916278184,0.002466922222157169,0.04211584649343793,0.0035096538744531607,0.002860994502423455,0.0023993495451140627,1054.4740167332156,0.21968208681941936,0.18788955355311004,0.14515489621050645,26.853271366431436,0.26853271366431436,0.07316322049883305,1.3603569757403917,471.9682397141686,4.719682397141685,1.175894982557827,24.902788969693756,8.237399747853683,0.08237399747853683,0.020523239103304558,0.4346356604504834
2019-09-08_00:42:02_crow,0.1,7,90,21,1890,0.6474031939416266,0.013487566540450559,0.012731565876928568,0.008593393431044186,0.17928037929862303,0.014940031608218586,0.014775661691543492,0.008125979203362001,1060520.8651341258,220.94184690294284,0.5278446442711229,783.9803978896499,366.03813741966195,3.6603813741966196,0.11099839741750991,4.36239103136477,7240.045950864871,72.4004595086487,5.889338646293005,83.27604599824973,126.36263983827516,1.2636263983827518,0.10278835014275547,1.4534411907117033
2019-09-08_00:42:03_raven,0.1,7,120,21,2520,0.14325546523928523,0.0029844888591517766,0.002484640577963669,0.001966411197579763,0.03752238309231455,0.003126865257692879,0.002753201369851288,0.0019119104170425998,811.1208864784548,0.16898351801634542,0.14137062832863545,0.12617398592898554,6.835265814188115,0.06835265814188114,0.07052955554703212,0.014865439845955546,65.01844047987629,0.650184404798763,0.6518784281604758,0.2967874917890373,1.1347858608843342,0.011347858608843343,0.01137742489409636,0.005179918910459939
2019-09-08_00:42:03_cockroach,0.1,7,240,21,5040,0.13854208070665872,0.00288629334805539,0.0026096783004345113,0.0013735044900202835,0.03538403631171826,0.0029486696926431886,0.0025980660361252152,0.0013716916857604742,704.8211443971098,0.14683773841606457,0.1294082633984588,0.0865974598250172,8.603133082223653,0.08603133082223648,0.08730889934597677,0.018565530712379638,67.29895169724993,0.6729895169724992,0.7030347504690649,0.23288702918260606,1.1745882902568645,0.011745882902568646,0.012270271151621959,0.004064645444423427
2019-09-08_00:42:03_salmon,0.1,12,30,66,1980,0.13332832824617138,0.00277767350512857,0.0021588310773766515,0.0021841304469344294,0.03219948190114689,0.0026832901584289068,0.0018507180502958642,0.002210787840356379,801.1675831056903,0.16690991314701878,0.1265803027920231,0.13779733096499697,13.66133630236948,0.13661336302369473,0.0395264248503293,0.9702225758165135,260.50803352687245,2.605080335268724,0.8160321384524251,17.81909421503209,4.546722912938628,0.04546722912938625,0.014242447618061642,0.3110018637753917
2019-09-08_00:42:04_vanilla_ice,0.1,12,60,66,3960,0.20470153403760621,0.004264615292450129,0.0042961454702965425,0.001557410158313062,0.053038015404421296,0.004419834617035108,0.004697214868421633,0.0014653132419385642,1119.4259331300814,0.23321373606876647,0.20193759272638456,0.14415111398862962,8.950096857480531,0.0895009685748053,0.09013083785707438,0.017353029555300322,63.24773000969852,0.6324773000969853,0.5663816876100787,0.2704397953191302,1.1038811330806038,0.01103881133080604,0.009885225271809022,0.0047200648567443555
2019-09-08_00:42:04_sea-urchin,0.1,12,90,66,5940,0.1882709171852485,0.003922310774692676,0.003635271508726643,0.0016908491563772466,0.0472158481941098,0.003934654016175816,0.0037992677188727862,0.0016819215858836884,1047.7664438023387,0.21828467579215413,0.19848879661597274,0.11162448107927102,11.547982962060095,0.11547982962060095,0.11436126572055141,0.024550256185691906,63.60537079137195,0.6360537079137195,0.6308406848929419,0.24909367902044355,1.1101231422607696,0.011101231422607698,0.011010247006917889,0.004347504844808627
2019-09-08_00:42:05_echoes,0.1,12,120,66,7920,0.1851970235569458,0.0038582713241030373,0.003388005994050035,0.0020441234623989318,0.04749436663554303,0.003957863886295252,0.0033302448049450637,0.00203833380715372,1022.2529508552954,0.21296936476151992,0.19633861478914985,0.11568803968774978,21.621799361700553,0.2162179936170055,0.11664771855287703,0.9879494681822065,237.38390856875256,2.3738390856875258,0.5631390922597945,17.853820816918777,4.143130795776796,0.04143130795776795,0.009828631306647906,0.3116079573163376
2019-09-08_00:42:05_snake,0.1,12,240,66,15840,0.17231816565094826,0.003589961784394756,0.003598548181171655,0.0013960634817496622,0.043322204533334886,0.003610183711111241,0.0033379666672768192,0.0014024068139287637,850.7364447908529,0.17723675933142763,0.16576096428785064,0.08492964343990736,11.678648968759473,0.11678648968759477,0.11858101754110234,0.01649682914912154,58.55924945352108,0.5855924945352106,0.5550150729516172,0.203137895216944,1.022051710459031,0.010220517104590307,0.009686840421202242,0.0035454251071092456
2019-09-08_00:42:05_bee,0.3,3,30,3,90,1.7734767375357554,0.036947432031994895,0.0321687370931679,0.0178364154579463,0.5080923676177315,0.042341030634810956,0.03690599342784098,0.01785837257650737,4785812.031881029,997.044173308548,409.3749683302299,1693.636803952452,465.65682979880995,4.6565682979881,4.994137001111512,2.8751486614112385,9844.356181856434,98.44356181856438,84.62451593880182,66.18894069884603,171.81642811245257,1.7181642811245248,1.476976431038512,1.15521494360214
2019-09-08_00:42:06_star_platinum,0.3,3,60,3,180,2.1340151210682516,0.044458648355588576,0.044878507160832144,0.02174808488279832,0.510793623427803,0.04256613528565025,0.04097120054492528,0.019450307331045837,1850923.1438415714,385.60898830032784,0.8929603119949592,1343.5304236365228,347.53077063945784,3.475307706394578,0.2475718091795783,3.9283209779117145,8055.149324653034,80.55149324653034,22.45629288267541,70.39159786280801,140.58887745499317,1.405888774549932,0.39193624859485426,1.2285651484458049
2019-09-08_00:42:06_dove,0.3,3,90,3,270,0.5852904330230914,0.012193550687981067,0.011796223213250941,0.007592471721958871,0.15052394753026854,0.012543662294189045,0.011880401815606234,0.007582766129486959,1096123.7816247365,228.35912117182025,0.8783722347063925,846.158495492364,421.76536695844953,4.217653669584496,0.33186649036840127,4.333767965541406,7771.604991018015,77.71604991018015,3.409859672486263,84.48745020053241,135.64009525768972,1.3564009525768974,0.0595132783158608,1.4745841826140493
