frame,killerqueen_N_detectedCorns,emperorcrimson_N_detectedCorns,diavolo_N_detectedCorns,tcangalho,Rcangalhoangle,|||Rcangalhorodrigues|||,reprojectionNormAvg,terr_emperorcrimson_diavolo,terr_emperorcrimson_killerqueen,terr_diavolo_killerqueen,Rerrangle_emperorcrimson_diavolo,Rerrangle_emperorcrimson_killerqueen,Rerrangle_diavolo_killerqueen,Rriguez_emperorcrimson_diavolo,Rriguez_emperorcrimson_killerqueen,Rriguez_diavolo_killerqueen
113,24,8,4,0.3060909429622032,12.443072838943998,0.21717259010504839,41.705474643375545,1.1593311565744915,2.4221138483135007,1.1564804055452798,16.17958220992725,17.836135067099885,3.3135012398042045,0.2823869811603333,0.31129928275131347,0.05783150640349755
114,24,8,4,0.38792454372285773,15.805119100233602,0.27585136696891627,26.68807149941826,1.2235578794999733,2.4738810862717475,1.1807756781425283,19.826902890474944,23.595052206896582,3.993402203328777,0.34604473591196966,0.4118113481902986,0.06969801680448001
115,24,8,4,0.3863815347546717,15.742597545914228,0.27476015999258085,30.88915647146618,1.2410528181750193,2.485156993979201,1.177286325092525,19.994589849323678,23.48037697952266,3.7528258088957864,0.3489714254565384,0.4098098879021532,0.06549916661905096
116,24,8,4,0.3641801912733034,14.829415627167577,0.2588221288407684,29.019847680733974,1.2079110407505307,2.460551929060296,1.1721497889352568,18.984852445434406,22.14555643489559,3.3578380011721856,0.33134818317812886,0.3865128744751442,0.05860532886903226
117,24,8,4,0.3171065084434191,12.892349517149631,0.22501394739215996,20.214498500928297,1.1056435134561091,2.402695666117881,1.1826537110256976,15.640599279142647,18.905986022570737,4.1304632497351585,0.27297995440609335,0.3299717044298863,0.07209018334050023
118,24,8,4,0.29789544672178175,12.10688883946394,0.21130507242159782,19.619391700685703,1.087725539786351,2.379709152176181,1.169806809655941,15.079956138274683,17.638415015958437,3.602295364158223,0.26319488566922505,0.30784841686168285,0.06287191473388558
119,24,12,4,0.2385254990342889,9.682475248683305,0.16899107283237472,20.801934426614373,1.00136893966202,2.309619631508571,1.1474289446708563,12.100540942491037,13.827348232103823,3.119536571454301,0.21119428071884755,0.24133275347002783,0.05444618430824882
120,24,12,4,0.23856996492022878,9.682723962686039,0.16899541371062052,25.52346124985064,0.9770881020990297,2.2968382825964744,1.1518245433866432,11.325416045424491,13.679317924722733,4.043437917910351,0.1976657991508553,0.2387491372134905,0.07057130476751353
121,24,16,4,0.18633987837710617,7.558493132366518,0.13192059164917053,31.984815867179815,0.9246771372456453,2.2497529324527963,1.141713852884636,9.198173589554509,11.062212419452688,2.415093388091317,0.16053841430771723,0.19307202927445974,0.04215133136533342
122,24,8,4,0.22463158118691953,9.117731477655132,0.159134434597804,21.736843571798858,1.002248379463646,2.28475676796304,1.1282688742792248,11.701426359117814,13.38136745790115,2.270400615945556,0.20422841714626153,0.2335489205595988,0.039625966087557224
123,24,12,4,0.1997356640368884,8.103343821637623,0.14143003010871133,27.622946823145636,0.9796008979792543,2.263765694958192,1.1200889417702968,9.956187208079577,11.808530501773523,2.5453137550586526,0.17376824772593683,0.20609773707812828,0.04442410552206896
124,24,8,4,0.12118518080987349,4.912164540769958,0.08573344463614467,30.84878590944845,0.9060833340211526,2.2121850645296126,1.1123373943472088,5.9860060588419906,7.099026626243269,1.65146093722316,0.10447551477113068,0.12390138831468991,0.028823430822615518
125,24,12,4,0.12817912231960474,5.195797185149303,0.09068376814669765,19.39004763272146,1.0046331358635867,2.2631419511708146,1.077300728901546,7.4225507806447615,6.078358551109233,2.0864822236925606,0.1295479500187351,0.10608736983361024,0.03641598458775582
126,24,12,4,0.1683487251554785,6.825867375696171,0.11913386001035414,26.046549280539658,1.0658359710257388,2.266252330160768,1.0495891191986118,9.51751047279888,6.970983317470223,3.9891083368184996,0.16611189434338403,0.12166661099144704,0.06962307469623139
127,24,12,4,0.17759814700583454,7.204360485046963,0.12573981096462894,29.230505375325663,1.1341579943517783,2.3731155824607906,1.10554215525488,10.723998681941167,9.72114404222369,1.1679387309743507,0.18716908597940915,0.1696659705974328,0.020384376317044914
128,24,12,4,0.24835662208222434,10.085501388169261,0.17602520593800566,26.84244706875323,1.2394354413641995,2.4060430857763184,1.0839052324291212,14.810169375220699,13.208685604548226,2.2376491847379447,0.2584862183756335,0.2305350536601452,0.0390543457782383
129,24,12,4,0.2752590448105551,11.187349430906297,0.19525608214041526,30.325506611455094,1.3030191477486248,2.4581863027794753,1.0961545879380505,16.581793669656946,15.636760610416463,1.343494012644172,0.289406895421869,0.2729129569979248,0.02344839400145219
130,24,12,4,0.3379096940472252,13.75630153141497,0.24009275462031546,35.64857034248096,1.4225321895133913,2.52762092363355,1.090403146987047,20.437987180650186,19.235728755746468,1.5951886578466978,0.35671016878274076,0.33572680080832656,0.027841294269878206
131,24,12,4,0.4177389066852733,17.04309734990839,0.297458163493818,45.879867574736885,1.5473949539759269,2.6116676750050685,1.095009495822802,24.623500599651127,23.61586569011363,2.8899257599597465,0.42976115883071137,0.4121746120012463,0.05043871964949249
132,24,12,8,0.37549596663585644,15.301306059755335,0.2670581705980861,52.23949867725484,1.5044273413134706,2.5961703052030063,1.0847946129881911,22.394772882590576,21.31529944845347,2.1938458482207577,0.3908625220375476,0.3720221564240438,0.03828983333266
133,24,12,8,0.43810858881228726,17.885235394276148,0.3121562451243401,57.21828226334,1.5703473745857695,2.6286376625404415,1.0881432872770898,25.505069773286287,24.935427116902183,3.2152092926391123,0.4451474434947305,0.43520530358101955,0.0561159882972704
134,24,12,12,0.43919800998307407,17.9201454001136,0.3127655396680933,64.92862694305921,1.574041490739706,2.626367540978474,1.0724587473632308,25.11638305914906,24.102068710416706,4.541984430774411,0.4383635805742779,0.4206604555386736,0.07927258289132832
135,24,8,8,0.3979920867988662,16.229130382970315,0.28325175991827245,74.40534598489431,1.4659592005830178,2.53910172429073,1.0686862191685897,23.51276880237254,22.76962557195463,2.404996774582972,0.41037523186160646,0.3974049356769047,0.041975112216306155
136,24,8,8,0.40588082172292705,16.54520717651026,0.28876834065469337,73.58162164689129,1.402589126555374,2.4836137934144573,1.0607401303195962,22.54422776498115,23.185213443008223,3.9061803215410844,0.393471001818444,0.4046583123581431,0.06817570778749293
137,24,8,20,0.4471208299419702,18.23197668167589,0.3182080222420713,68.06374278117225,1.209248842080994,2.383446708301167,1.1408728820273635,25.48100926458922,22.152253117933576,7.062667662504498,0.4447275083982623,0.38662975364312,0.12326680468483335
138,24,12,20,0.49516449874076257,20.256669663934783,0.35354558112451007,41.98488269311125,1.0641288396074222,2.185159316980543,1.1121517749578405,28.94941835188509,28.031531370742687,3.7890592691760503,0.5052626667776665,0.4892425167955387,0.06613155980032544
139,24,12,20,0.5353756519020091,21.947760636883757,0.38306068655322356,38.4368312729259,1.0258606015047371,2.112065556389135,1.0982041599657382,31.129320861417455,31.369676471244944,3.344284577988326,0.5433091429414928,0.5475041397086197,0.058368777009557754
140,20,12,24,0.6004688162878987,24.71470306723465,0.4313529421759754,29.99613314702667,0.9900930759734011,1.986799200859589,1.0945263398524885,35.4368536678186,36.20160048237357,2.505655051511145,0.6184897730508635,0.6318371229089851,0.04373193056807728
141,20,12,24,0.7406665400809538,30.732171746336643,0.5363775832619457,22.820311466133656,1.0167536745880208,1.8594414479554664,1.12583740013059,45.30910485494308,42.99573293685205,3.89167744721417,0.7907930608501058,0.7504171040562395,0.0679225848794951
142,24,12,24,0.8016753639820314,33.39037608350094,0.5827720011362548,18.390473733917798,0.9797406437696371,1.7941016873849154,1.131235178787845,48.98556564240679,46.35004824423646,4.835514363859061,0.8549594064118098,0.8089609503201427,0.08439564667681182
143,12,12,24,0.8812823883341934,37.07719921025518,0.6471192036367845,30.936035570538365,1.0230638434008044,1.698815828481053,1.083746770037116,54.348173747207994,55.14010933496734,1.7433145485889134,0.9485545743347247,0.9623764578048413,0.030426578770787905
144,12,16,24,0.8635304267029733,36.27672670643742,0.633148322873478,33.636546451070906,0.922664150932188,1.6828350574261821,1.103413474671025,52.83785161795036,54.41229887911112,1.5800296222493577,0.9221944804134474,0.9496737690197085,0.02757671918727744
145,12,16,24,0.8893837713473752,37.39671903595782,0.6526958766206977,37.49705900062721,0.8897722616304186,1.6657043162712002,1.0943039313829208,53.10696461322219,56.071877181620145,3.0113153130306305,0.9268913882408445,0.9786388745931496,0.05255736702809975
146,12,16,24,0.8904366758200534,37.551913855273135,0.6554045371997651,41.74309752299029,0.8611407096346402,1.6579870543540196,1.115670474151342,56.202121261646475,56.00746859131646,0.4461517128531816,0.9809120626208406,0.9775147326257826,0.007786816352671809
147,12,16,24,0.8469586178858003,35.56527595498241,0.6207311647947907,42.2352025455918,0.7882532878165028,1.6682828725271606,1.1107533600038486,53.0849217722496,53.05947747632829,0.551428616366655,0.9265066680893794,0.9260625813497002,0.009624244945291748
148,12,16,24,0.9015791135073185,37.54861037594916,0.6553468806088173,44.91541515004957,0.6872232447147034,1.6455675844666942,0.9944904472310522,39.56876659796289,56.17062379744415,16.906440732440217,0.6906052580876086,0.9803623281644807,0.29507305557436353
149,20,16,16,0.9043696089998043,37.68896790259587,0.6577965815787593,52.14159156307205,0.6264966515496196,1.6484204026594211,0.8541991733422769,15.829241638484122,56.190667646109816,41.046994423193425,0.27627238468533316,0.9807121593184683,0.7164052007324755
150,20,20,12,0.9388803871541892,39.35132473150454,0.6868101815862273,53.41878866250993,0.626410260274502,1.641926295429371,0.8558605223296545,11.243525395731167,58.38164553577997,48.428803263002294,0.19623653768711063,1.018951937331609,0.8452420697399634
151,12,20,12,0.9750872981527975,40.830562600760906,0.7126277528249362,43.70298530268577,0.6651753881711844,1.6323835789896215,1.0128085888587108,43.70041944120394,61.10726553484751,17.684002826231154,0.7627162037515499,1.0665229804735428,0.30864407424971557
152,12,24,12,1.0117798027272336,42.998009989412786,0.7504568461206625,41.59249664357742,0.711647344801022,1.623648598776986,1.0663152151024429,59.728460967589214,64.48645242310691,4.779116577541735,1.0424583010333508,1.1255009177138908,0.08341131961474348
153,12,24,12,1.046975690537409,44.69080714028495,0.7800017299717599,39.913065133881894,0.6960052157010209,1.6309297157591698,1.0757907372412017,62.55610329724322,67.03147305542794,4.484845068183362,1.0918099697545758,1.1699199072790811,0.07827531288162358
154,12,16,12,1.0589787084805515,45.40258202960815,0.792424545323466,42.00247363412224,0.6825484735829338,1.6369255360307595,1.0760872720714465,66.11048698457614,67.8148493765962,2.282409727651127,1.1538456679777123,1.1835924033656275,0.03983556462706481
155,12,24,12,1.0921245623010947,47.020819121063965,0.8206681106472672,42.22718608642899,0.6813945375051762,1.6392162133523516,1.0841653052352282,68.25969215713155,70.4602453483497,2.3425198577097035,1.1913563745396967,1.2297632730917212,0.040884684310388844
156,12,24,12,1.0597768779799477,45.43299671797882,0.7929553817765026,41.58473222658814,0.636110360060875,1.668340602962215,1.078330400428314,65.93999358779837,67.9423962844034,2.416600281733769,1.1508699968510303,1.1858185168576014,0.04217763162087686
157,24,12,12,1.3801001981739571,60.44668976172517,1.0549937582736513,59.39750443804092,0.9429099365306511,1.6616805050972376,1.0848530830252643,20.311962155256232,70.4853135220797,90.54279360783951,0.3545106171497069,1.2302007952607716,1.5802698624104752
158,12,12,12,1.0763038822415287,46.22377630229991,0.8067570891804566,36.63159195544275,0.628569394548399,1.6671796124341176,1.0562411184529472,67.4852782264962,68.5751983493119,2.610852331091074,1.1778403016767982,1.196862996403673,0.045567969460898604
159,12,12,24,1.0058196882748593,42.70191737174815,0.7452890550515671,34.506386042952094,0.6039975202386129,1.7012068112718848,1.047036126620594,59.26169618340957,63.81440019323589,5.02965573859867,1.0343117187170556,1.1137713935572722,0.08778405288037404
160,12,12,24,1.0349712433187015,44.095196739675224,0.7696063674219981,35.742598150941994,0.6029122298945645,1.6982466580383018,1.0410003242198353,61.61945462606171,65.84497818379275,4.821157409170719,1.0754623665080285,1.1492116652110198,0.08414507054694323
161,12,12,20,1.011527179087357,43.080405142462695,0.751894912829068,32.00445098690755,0.5972226583808007,1.7218157304410133,1.0566075425041717,62.230396911915605,64.04867239608637,2.9621461193855825,1.08612532093584,1.117860214842913,0.05169920270845144
162,12,12,20,1.0094159233956927,42.97210411842443,0.7500047033763176,33.0831762806228,0.5961973326592612,1.7317232327586654,1.0527974488614293,62.159718538107356,63.66408604168802,3.0925077754771975,1.0848917506029305,1.11114791670042,0.05397444282560265
163,12,12,24,0.9363264259289846,39.55205788703887,0.6903136360682135,30.603284878326114,0.5980179154099504,1.793170530267056,1.0656422407176163,58.41119695525401,57.27709675607416,2.967879949787898,1.01946770690007,0.9996739243768574,0.05179927692771422
164,12,12,24,0.9160865569144087,38.62738984314726,0.6741751342143276,32.71814567517999,0.6144789377729739,1.796596843556242,1.052608409034178,56.140531576816635,56.98036016015395,2.7612777924705996,0.9798371198352943,0.9944948937668899,0.04819338904079882
165,12,12,24,0.8761753087584792,36.7313674178087,0.6410833002005284,27.564515443893683,0.629340034359066,1.8121473829792931,1.0254690730958982,51.28951182708588,54.25724965513989,4.647340771199943,0.8951708531232224,0.9469676495587495,0.0811113979196142
166,12,12,24,0.8160711009359604,34.036923218913216,0.5940563774185394,25.625052639350656,0.6616618163732824,1.8552828327241038,1.0387842061676678,46.84595803782487,50.59590318602958,4.66890843288479,0.817616209011147,0.8830650986165055,0.08148782462796557
167,12,12,24,0.8054545506802367,33.605672729874925,0.5865296364839843,31.011589829665166,0.6909745083207179,1.8691311608943637,1.0500661746128637,47.84614036112763,49.6753021722878,3.2955756562086203,0.8350726836730265,0.8669975798295134,0.05751864594940927
168,12,12,24,0.9096238592711533,37.95878539752303,0.6625057852447194,28.476903743141506,0.6880850276412644,2.0408388233925057,1.3603983989533588,49.24947212355786,52.25151118836408,12.37537288064695,0.8595654434252484,0.9119609093796073,0.21599100292930343
169,12,12,24,0.7435460700328628,30.88231510426614,0.5389980792078155,29.636514400544456,0.6988450073960942,1.9036795958483084,1.0558638049320423,44.461371517097334,45.24988206075118,2.935691734949078,0.7759973229257754,0.7897594280992251,0.051237486598450434
170,12,12,24,0.6804771157458398,28.126610921814528,0.4909019680130569,28.517970099405822,0.6988450379790966,1.9381071589052876,1.067823344495464,41.14521497967972,39.77459523334553,3.460022552417633,0.7181194728363034,0.6941976454699219,0.060388785732945774
171,12,12,24,0.6834864194667857,28.254661209334955,0.4931368671384139,29.72340521444338,0.7023975606201788,1.9187605075897538,1.047093852035365,40.24137506027325,40.990923292602204,3.5316852751286993,0.7023444903317005,0.7154265748883438,0.06163953619519761
172,12,12,24,0.6701276986093624,27.679775901968004,0.48310322570351977,29.548115519820637,0.7132388494792553,1.9330197899290382,1.0583668074375263,40.43567796796181,39.124654568396245,3.478995169545244,0.7057357158170636,0.6828540409239559,0.060719920369539195
173,12,12,24,0.6500259006993021,26.81094465413952,0.4679392597847038,27.752225875320747,0.7209671360102721,1.9489311737787276,1.060293412327773,39.04457417571812,37.67664773941929,3.7116120472806875,0.6814563744054335,0.6575815541669459,0.064779850781732
174,12,12,20,0.6037686018267078,24.831856689658476,0.4333976586179173,27.337269396354813,0.7324655724861022,1.9515173366613028,1.0414502876514091,35.138429329231975,35.456649904306005,3.9004908354367505,0.6132812857744404,0.6188352825570725,0.0680764075222356
175,12,12,16,0.5883890601564775,24.190079385250275,0.4221965315914147,27.683785239025944,0.7354687761914462,1.9650042446849194,1.0548719494989083,34.44979523430547,34.939305373766196,3.18113754767817,0.6012623534764823,0.6098059171319672,0.05552132416579416
176,12,12,16,0.5842156401097969,24.02089663247071,0.41924373551782873,27.58835887003337,0.7346541502731069,1.973450337289639,1.0641551657867805,34.60912028839975,34.780055002101605,2.6735146069098445,0.6040431002513459,0.6070264738113963,0.04666163249074349
177,12,12,12,0.5374159829942715,21.97899494441013,0.3836058280591428,26.1642116105115,0.7256923896728188,1.982499991301578,1.0757925386484601,22.9233736142136,32.957935067719916,10.055676151296515,0.4000883452328209,0.5752244815902129,0.17550465735439433
178,12,12,12,0.5456408818171012,22.398083336988986,0.3909203003665254,28.016381961315844,0.7311962187184042,1.993287427702059,1.0868627043475927,32.67600669960818,32.512427999848256,2.0058153115096857,0.5703039033118888,0.5674489164149465,0.0350080813727407
179,12,12,12,0.4957507628664683,20.297974152804663,0.35426648045114145,26.351142958666166,0.7365057382287558,2.002815173270035,1.0764208548405874,29.479897837511952,29.194206838553008,2.2198177823479193,0.5145212804161411,0.5095350318409941,0.038743129096290053
180,12,12,12,0.4965802612391712,20.335339281827356,0.35491862497802185,26.09767170183902,0.7396761993160815,2.0116927635789295,1.082312247854777,29.27896425381849,29.738089783160877,1.9889638085011054,0.5110143278028587,0.5190275799698438,0.03471396716136307
181,12,16,12,0.4810103849677176,19.690678231090498,0.34366716708328915,25.95272077931215,0.7489942627006085,2.0376948125499936,1.1050107260705084,28.25195718199299,29.45716030813326,1.3629172031429815,0.49308967295823697,0.5141244356647132,0.023787392626917443
182,12,20,12,0.5135018365457059,21.031105249304336,0.3670620319338178,27.1230446320377,0.7949839194365155,2.0503549150617424,1.0656937298084272,30.92795215859833,28.93065967087163,3.2347039184420145,0.5397945960668297,0.5049352660306489,0.05645623370397528
183,12,24,12,0.502927203902854,20.58880322263727,0.35934240528023365,25.182551165085314,0.7789921310313301,2.0879951389943487,1.1441301268304378,27.878365611456832,30.664241571580348,3.223802484873844,0.4865692699946844,0.535191978050997,0.056265967795019314
184,12,24,12,0.4691959069727934,19.194199030623498,0.33500197036747564,27.19772990598958,0.8512108747599675,2.1171362140567886,1.091911122391825,28.670815309255904,27.282040286944106,1.6297414956694811,0.5004001263777133,0.47616142966891273,0.028444355055801545
185,12,24,8,0.43342885629575484,17.698805025664697,0.30890242136636,26.532005827695617,0.9203052734547509,2.165740614016768,1.0832248582541493,26.427543836176348,24.334765995889175,2.3341052449278252,0.46124765315641014,0.4247217893306213,0.04073782161204832
186,12,24,4,0.42989978729910366,17.566972415048753,0.3066015082495957,27.27532234773664,0.9602031794994949,2.207555400437541,1.1073374593688916,25.82796772621684,26.350242793095514,0.5227067258310785,0.4507830759213178,0.45989849543942274,0.009122953388047274
187,12,24,4,0.4252041546698773,17.363228286244766,0.30304550237037803,24.940953506080675,0.9826148166558545,2.203556269097794,1.0745221842321688,25.74352868724427,24.801408204349915,1.5447479671390802,0.44930933667402717,0.4328662322970407,0.026960938140066122
188,12,24,4,0.41916882457010285,17.117147486203926,0.29875058218370726,29.38969970899878,0.9995433509203423,2.2249458678165475,1.0908249753698045,25.618779387492992,24.7353031285221,0.9973599425951084,0.4471320506538099,0.4317124810715638,0.017407214825735255
189,16,24,0,0.018971996134905193,0.7686416590372374,0.013415327718158314,17.130600460319013,0.0,0.0,1.0892078564635503,0.0,0.0,0.768641659036289,0.0,0.0,0.013415327718158314
190,20,24,0,0.03933340161869343,1.5936140136626802,0.027813811544303724,16.043246688474067,0.0,0.0,1.0812365472702552,0.0,0.0,1.5936140136617651,0.0,0.0,0.027813811544303724
191,20,24,0,0.013616136326256783,0.5516494671449119,0.009628099518458746,15.379102721798764,0.0,0.0,1.094899796669005,0.0,0.0,0.5516494671409478,0.0,0.0,0.009628099518458746
192,24,24,0,0.008879231623290787,0.35973586062446644,0.0062785752052155345,16.329282030388836,0.0,0.0,1.1024028324429944,0.0,0.0,0.3597358606183876,0.0,0.0,0.006278575205215537
193,24,24,0,0.012732368227456718,0.5158438908363049,0.009003174321293073,16.910568501948884,0.0,0.0,1.1102013383597313,0.0,0.0,0.5158438908334787,0.0,0.0,0.009003174321317736
194,24,24,0,0.019954454751362757,0.80844616016988,0.0141100473200069,16.91533318397051,0.0,0.0,1.0961563699868768,0.0,0.0,0.8084461601689783,0.0,0.0,0.014110047320006898
195,24,24,0,0.02311941275816381,0.9366757342923334,0.016348075586882442,17.577884557908522,0.0,0.0,1.0957896656096722,0.0,0.0,0.9366757342899985,0.0,0.0,0.01634807558688244
196,24,24,0,0.014509142594182622,0.5878293795825987,0.01025955811356366,16.53982148255308,0.0,0.0,1.1107059150438479,0.0,0.0,0.5878293795788785,0.0,0.0,0.01025955811356366
197,24,24,0,0.012408946015523122,0.5027405581647535,0.008774478023238398,15.513527268928739,0.0,0.0,1.1114979431813894,0.0,0.0,0.5027405581604037,0.0,0.0,0.0087744780232384
198,24,20,0,0.024221827840968973,0.981340801593618,0.017127628071904225,17.249396674112297,0.0,0.0,1.1166513881593014,0.0,0.0,0.9813408015913895,0.0,0.0,0.017127628071904225
199,24,20,8,0.36585083932372275,14.906311572891845,0.2601642162750949,29.235728478326823,1.153939933439202,2.3224486467774836,1.076426943276805,22.29377102954662,20.675567585783135,1.7495961033447667,0.3890997071513168,0.36085672909053146,0.030536212583429156
200,24,12,8,0.3651283851104612,14.867453421087477,0.2594860135848677,32.8073104401132,1.0773612944657474,2.3459723694849175,1.1676975941642402,18.848614202910074,22.17881779064217,3.574928269709364,0.32897037727894946,0.38709339464660203,0.06239426882905228
201,24,12,8,0.37788569231856,15.403482625591051,0.26884148809030467,32.246512780246185,1.1606611923938681,2.3634517481095254,1.122548807847741,21.551529108470582,23.009890607936807,1.6490281603647423,0.37614514178221226,0.40159835163221697,0.028780970856492952
202,24,12,8,0.39262973900740095,16.01421762197816,0.27950082463440606,31.535851808539533,1.1900398685079172,2.383245743483754,1.1241215133938227,22.60355279801866,23.99841390337544,1.440686164539195,0.3945064189738042,0.4188513378702862,0.02514471705912889
203,24,12,12,0.3965348187663527,16.181185482893376,0.2824149635523783,32.541522356672765,1.2363369846682355,2.3858400805312434,1.0928935305296983,24.038170872607292,23.84586841155423,0.6595171645151672,0.4195452278839973,0.41618891677893155,0.011510745994206777
204,24,12,12,0.3980579418925007,16.244000320576887,0.2835112892890382,31.815546808864674,1.2471521324684347,2.404558153471306,1.104710367902729,23.750740449239554,24.280392239415008,0.7008682730728573,0.4145286206258285,0.42377278825347064,0.012232458987833615
205,24,12,12,0.4024844842572209,16.424822662875368,0.28666723452334103,33.21230699216905,1.2642732522639812,2.428096835545769,1.121057221504259,23.750179485365322,24.47798685336882,1.0463016498904103,0.41451882995923844,0.4272214648511723,0.018261408759624467
206,24,12,12,0.4074675058885151,16.633773881577437,0.2903141212657278,32.21635332112476,1.2896410216078402,2.44115391828482,1.114461369720285,24.294678516367302,24.88020532175166,0.7264378066112093,0.42402213082414103,0.4342415014367815,0.012678731536261378
207,24,12,12,0.39156430594680436,15.972280506989977,0.27876888389907256,33.30973001693785,1.2670983400417701,2.4285991544108447,1.1175052691386236,22.845374843031365,23.95094694460107,1.1205197333360681,0.3987270098631823,0.418022883153764,0.0195567586802719
208,24,12,12,0.3878173283886466,15.81884312036737,0.2760908963068453,33.12964093404114,1.2729277032692718,2.427929758695642,1.1126928926897834,22.895096419452432,23.678038807431424,0.8833941342156524,0.39959481508101136,0.41325973760467,0.015418136234867826
209,24,12,12,0.42036942912046116,17.164160268508756,0.29957111002545245,32.49213673011967,1.3421190157511356,2.441821847013593,1.0811263902809756,25.666979555065957,24.46929548191764,1.3562057685414795,0.4479733022779711,0.4270697718028343,0.023670255995570183
210,24,12,16,0.4206344749209523,17.164937797854634,0.29958468047258363,30.840249651578738,1.2889252768610158,2.4598558658714045,1.1348912314494153,23.077518659367897,25.65637716869786,2.760917565497226,0.40277868379639925,0.4477882557272788,0.04818710189407278
211,24,12,16,0.3854169772193618,15.7189923373246,0.27434817138205986,31.58971774307947,1.3007328916477352,2.4333817261778155,1.0941460611183176,23.146621984929755,23.0570224679784,0.9533325590639818,0.4039847643515318,0.4024209577725314,0.016638792022116447
212,20,12,16,0.41397134860196766,16.903412246054796,0.2950201985155629,32.05768021257043,1.3380244553528644,2.4539462849187044,1.0970073596783207,24.983702637431538,24.988467006559627,0.7380670941711552,0.436047870362373,0.4361310242904358,0.012881700893879234
213,24,12,20,0.42601972342233047,17.398362121802446,0.30365870347970414,31.94384078921575,1.3603506086558963,2.4506092792418857,1.0825768558932698,26.024551680788196,24.764825585904745,1.4057090987132397,0.45421411318517935,0.4322277451561722,0.024534252097769913
214,24,12,20,0.43514421811399195,17.772518601996648,0.3101889659767718,32.34212592299816,1.344495179050057,2.449697390033686,1.0891872670204779,25.46928970775693,25.88901496725233,1.9592511309794254,0.4445229635446633,0.4518485512766446,0.034195383109007146
215,24,12,24,0.4507104786948383,18.418875131103672,0.3214700155514534,31.698261948721452,1.3661360416245603,2.446073516057511,1.0772856243156357,26.818917628332677,26.356847729780245,2.0808600351972526,0.46807841443555664,0.4600137733314585,0.03631785888734491
216,24,16,24,0.43237351893391845,17.663625190853566,0.30828841741858876,30.770829250847708,1.3332470765532596,2.4382282320919653,1.0950608790138772,25.644338345112782,26.115829092488376,1.2307081349576154,0.44757813861765294,0.45580720455204543,0.021479909086068436
217,20,16,24,0.4205723027742337,17.169243610643957,0.2996598310827213,30.70542044573836,1.3197071165341647,2.40935650552175,1.0745222970279287,25.328165003793792,24.421111114354044,1.7584547137830804,0.44205987280460474,0.42622879594085905,0.03069082450270032
218,24,12,24,0.4262113939388317,17.408888384753375,0.30384242142612716,33.392863769642595,1.3366922684239342,2.423249129700249,1.0834088939364084,25.816182887504652,25.336658332417112,1.0738239343368554,0.45057739168397354,0.4422081093535346,0.018741763240897515
219,24,12,24,0.4310121719475873,17.601932786614714,0.30721168184115993,34.38307553504859,1.33931243725919,2.4070899112235753,1.073445926443106,26.22932385850187,24.703140513375157,1.8733339879658288,0.45778806190276194,0.4311511375411989,0.03269584607951955
220,24,12,24,0.4445629546873376,18.176430187895267,0.3172385530376502,34.25468795246476,1.3572432904397294,2.4250218693480554,1.088079136049321,27.17198638063464,26.73903747164898,0.618266711398502,0.4742406266491335,0.4666842426944146,0.010790789769422573
221,24,12,24,0.41860247998192807,17.050972725730244,0.2975956147317434,39.265084875956084,0.9621963345910629,2.403115256526532,1.351405317476887,9.121105965793989,25.356832101899926,16.674980109496467,0.1591933305264052,0.4425602080535474,0.2910333056152771
222,24,12,24,0.4365892452568036,17.83587208957176,0.3112946929275831,33.4376447552703,1.3265074765419513,2.396053456694833,1.0740842997353655,26.137651034689238,25.794215166152252,1.5757500678722316,0.4561880692926324,0.45019398261721355,0.027502026872902638
223,16,12,24,0.3960635388574438,16.1554142058954,0.28196516991632226,36.76887611740054,1.2495375546109073,2.3634942012989884,1.0874000808639295,23.213091634338408,23.72477225212165,1.5283787312245478,0.40514487858635845,0.41407539008531136,0.026675241077296852
224,12,12,24,0.4162598541845563,16.979658551171454,0.29635094758234787,39.83577766700492,1.1995704386149681,2.367260076114757,1.138313955334453,22.062996127119103,25.464535967695234,3.4114435586991885,0.38507192527298856,0.4444399951288023,0.05954092234525329
225,12,12,24,0.43045828026485417,17.564612185687718,0.30656031447616255,38.308283840017765,1.2048712025134816,2.3592015384977234,1.1294911296316725,22.53616453038484,26.25186419695867,3.9058078297189525,0.3933302718263771,0.4581814650233444,0.06816920657876649
226,12,12,24,0.399912580954471,16.31390742486246,0.2847313984293916,38.808810145256444,1.178119814366127,2.316950178659001,1.1230485289196228,22.85353591403863,24.402103526660458,1.6860828338867717,0.39886944742274827,0.4258970509527458,0.02942769691268079
227,12,12,24,0.39998372107539737,16.31724430113504,0.2847896379070711,40.193503957942326,1.167045365823327,2.3034343078114965,1.1349786468377279,23.178203398264664,24.17176429308165,1.6017652120567956,0.40453596399665914,0.4218768729302744,0.02795607679428831
228,12,12,24,0.3970373116927562,16.19272904822742,0.2826164367748914,41.90654734216945,1.1484730174902822,2.2885547723851536,1.1251004104628581,22.347551159657808,24.210173968636077,2.020462016387097,0.39003834749390803,0.42254724823332146,0.03526371459745106
229,12,12,24,0.3917022607462817,15.967818102969998,0.27869100025638555,41.62119580551272,1.1164326484774576,2.2786587209904914,1.1397310535588794,21.45759552896689,23.74092641717526,2.704932362767169,0.3745056915416902,0.4143573334534097,0.047209975774050894
